"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"eb65KUQ7Jxw","2019-03-26T13:12:24.000Z","UCqNZX7dmgW-rWspyXi2tM0g","Vad händer om man inte äter socker på en månad?","Hej på er! Denna video är något sen, då den egentligen skulle laddats upp för ungefär två veckor sedan. Men på grund av att jag har haft mycket att göra, så har ...","https://i.ytimg.com/vi/eb65KUQ7Jxw/default.jpg","120","90","https://i.ytimg.com/vi/eb65KUQ7Jxw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eb65KUQ7Jxw/hqdefault.jpg","480","360","FridaMårdling","none",204,6,0,0,1
"zHM14hpesL8","2019-06-21T08:24:34.000Z","UCelVpWK9-8zE-qH5zpKl2_Q","Cornelis Quick x Jenny Eliza - Socker (VIDEO)","Ny tune med Jenny Eliza! Summer vibes! Video av Rickard Morin. Cornelis Quick på Soundcloud: https://soundcloud.com/cornelis-quick-rap Jenny Eliza på ...","https://i.ytimg.com/vi/zHM14hpesL8/default.jpg","120","90","https://i.ytimg.com/vi/zHM14hpesL8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zHM14hpesL8/hqdefault.jpg","480","360","Cornelis Quick","none",739,8,3,0,0
"zHM14hpesL8","2019-06-21T08:24:34.000Z","UCelVpWK9-8zE-qH5zpKl2_Q","Cornelis Quick x Jenny Eliza - Socker (VIDEO)","Ny tune med Jenny Eliza! Summer vibes! Video av Rickard Morin. Cornelis Quick på Soundcloud: https://soundcloud.com/cornelis-quick-rap Jenny Eliza på ...","https://i.ytimg.com/vi/zHM14hpesL8/default.jpg","120","90","https://i.ytimg.com/vi/zHM14hpesL8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zHM14hpesL8/hqdefault.jpg","480","360","Cornelis Quick","none",739,8,3,0,0
"JOKzenHZuyc","2017-08-13T18:36:23.000Z","UCe8-QIXmXeRq4xuwMfQP3UQ","Socker (Akustisk Kent Cover)","""Socker"" är skriven av Joakim Berg och släpptes av Kent på deras album ""Vapen och Ammunition"" 2002. Låtskrivaren är dock inte den Joakim Berg som tidigare ...","https://i.ytimg.com/vi/JOKzenHZuyc/default.jpg","120","90","https://i.ytimg.com/vi/JOKzenHZuyc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/JOKzenHZuyc/hqdefault.jpg","480","360","Johan Bakke","none",450,8,0,0,1
"KpfGQTF3YC4","2019-06-18T15:53:25.000Z","UCiGvrl5DaxPU_lSETJicimw","Kent - Socker (English Lyrics)","","https://i.ytimg.com/vi/KpfGQTF3YC4/default.jpg","120","90","https://i.ytimg.com/vi/KpfGQTF3YC4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KpfGQTF3YC4/hqdefault.jpg","480","360","MinVärld","none",526,7,0,0,0
"RT9EUxIkKKQ","2017-08-03T10:14:31.000Z","UCW5ql-rDvq_DYNcoVWzHy8Q","SLIME UTAV LIM &amp; SOCKER | INGEN LINSVÄTSKA!!!","Hej på er!   Eftersom att många av er har velat ha en video där jag visar eller provar att göra slime utan linsvätska så gör jag den videon idag där jag visar er hur ...","https://i.ytimg.com/vi/RT9EUxIkKKQ/default.jpg","120","90","https://i.ytimg.com/vi/RT9EUxIkKKQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RT9EUxIkKKQ/hqdefault.jpg","480","360","Frida","none",30522,413,38,0,127
"RT9EUxIkKKQ","2017-08-03T10:14:31.000Z","UCW5ql-rDvq_DYNcoVWzHy8Q","SLIME UTAV LIM &amp; SOCKER | INGEN LINSVÄTSKA!!!","Hej på er!   Eftersom att många av er har velat ha en video där jag visar eller provar att göra slime utan linsvätska så gör jag den videon idag där jag visar er hur ...","https://i.ytimg.com/vi/RT9EUxIkKKQ/default.jpg","120","90","https://i.ytimg.com/vi/RT9EUxIkKKQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RT9EUxIkKKQ/hqdefault.jpg","480","360","Frida","none",30522,413,38,0,127
"km8wo_FytQ4","2018-05-31T10:00:11.000Z","UCpkfmvBGn1MxRZnvm3T_4KQ","Söt som socker","Provided to YouTube by Playground Music Scandinavia AB Söt som socker · Larz-Kristerz Det går bra nu <U+2117> Playground Music Scandinavia AB Released on: ...","https://i.ytimg.com/vi/km8wo_FytQ4/default.jpg","120","90","https://i.ytimg.com/vi/km8wo_FytQ4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/km8wo_FytQ4/hqdefault.jpg","480","360","Larz-Kristerz - Topic","none",9509,26,1,0,1
"nSvkL_B7yYs","2019-05-24T17:36:59.000Z","UCDRikZR1Ulr8k23u6RQA7jg","Socker Kentkören Göteborg","Kentkören Göteborg 2019-05-23.","https://i.ytimg.com/vi/nSvkL_B7yYs/default.jpg","120","90","https://i.ytimg.com/vi/nSvkL_B7yYs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/nSvkL_B7yYs/hqdefault.jpg","480","360","stubben2012","none",534,4,0,0,0
"LSnKh0fB8F4","2019-08-11T04:00:01.000Z","UCMyfYcDvJmcmp_vtfWYShZA","VLOGG2 - Är socker som heroin?","HEEEJ! Här kommer en lååååång vlogg, sorry för det.... tack för all feedback, NI ÄR FAN BÄST!!!!","https://i.ytimg.com/vi/LSnKh0fB8F4/default.jpg","120","90","https://i.ytimg.com/vi/LSnKh0fB8F4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LSnKh0fB8F4/hqdefault.jpg","480","360","Emma Johnsson","none",9426,166,5,0,13
"pXjYcGf7HuQ","2018-03-02T21:36:14.000Z","UCqsiYgMXeZoKvc3QyyRgIVg","Tips för att avgifta kroppen från socker","Det är väldigt vanligt att moffa i sig sötsaker med familj och vänner, men vi tänker inte ofta på hur dessa 'godheter' kan skada vår hälsa.","https://i.ytimg.com/vi/pXjYcGf7HuQ/default.jpg","120","90","https://i.ytimg.com/vi/pXjYcGf7HuQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pXjYcGf7HuQ/hqdefault.jpg","480","360","Steg för Hälsa","none",411,2,0,0,0
"olhUz3U8s9s","2017-12-14T08:15:07.000Z","UC7W5G7mJ2Bm5Ab8ImkyKT0g","Choklad &amp; nötkoppar - julgodis utan vitt socker","De här choklad & nötkopparna är perfekt godis nu inför julen. Använd vilka nötter du vill. Här använder jag mandel och mandelsmör men jordnötter är riktigt gott ...","https://i.ytimg.com/vi/olhUz3U8s9s/default.jpg","120","90","https://i.ytimg.com/vi/olhUz3U8s9s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/olhUz3U8s9s/hqdefault.jpg","480","360","Annika Malm","none",730,7,0,0,0
"vZIePYmgZWI","2019-06-25T00:00:02.000Z","UCk1pcWQ5E19g0Cgp4c1eI1w","DA Playoffs: U-18/19 Sockers FC vs. Seattle Sounders FC","More info: http://www.ussoccer.com Subscribe to U.S. Soccer on YouTube! http://www.youtube.com/subscription_center?add_user=ussoccerdotcom U.S. Soccer ...","https://i.ytimg.com/vi/vZIePYmgZWI/default.jpg","120","90","https://i.ytimg.com/vi/vZIePYmgZWI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vZIePYmgZWI/hqdefault.jpg","480","360","U.S. Soccer","none",16771,128,8,0,2
"tpTtIO5m8vk","2018-03-19T09:42:42.000Z","UCORLbI_fwmG7hxurck_WmIg","Barnsjuksköterskan: ”Barn behöver socker för hjärnans tillväxt”  - Nyhetsmorgon (TV4)","Nyhetsmorgon i TV4 från 2018-03-19: Skydda de små barnen från salt - men kryddor och fruktsocker går bra säger barnsjuksköterskan Birgitta Klang.","https://i.ytimg.com/vi/tpTtIO5m8vk/default.jpg","120","90","https://i.ytimg.com/vi/tpTtIO5m8vk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tpTtIO5m8vk/hqdefault.jpg","480","360","Nyhetsmorgon","none",14137,39,7,0,NA
"bUkGuQ_zl00","2017-09-24T12:00:06.000Z","UClArSUJ0B6XyeqKcp0f5m9A","DIY Slime med shampoo och socker?","HEJ I denna videon testar jag att göra slime av socker och shampoo. Glöm inte...","https://i.ytimg.com/vi/bUkGuQ_zl00/default.jpg","120","90","https://i.ytimg.com/vi/bUkGuQ_zl00/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bUkGuQ_zl00/hqdefault.jpg","480","360","Emma Alva","none",5948,54,11,0,12
"qLA6kYBo-dk","2017-11-05T09:04:24.000Z","UCORLbI_fwmG7hxurck_WmIg","Forskarna krossar hälsomyterna: &quot;Socker är inget gift, kolhydrater är inte farliga och du behöv","Nyhetsmorgon i TV4 från 2017-11-05: Kolhydrater är inte farliga, socker är inget gift, vad du väger spelar ingen roll för din hälsa, kroppen kan inte bli försurad, ...","https://i.ytimg.com/vi/qLA6kYBo-dk/default.jpg","120","90","https://i.ytimg.com/vi/qLA6kYBo-dk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qLA6kYBo-dk/hqdefault.jpg","480","360","Nyhetsmorgon","none",37009,148,152,0,NA
"5RAdaGNQuP8","2018-10-26T23:09:21.000Z","UCsIs2uCtS1XtyVmprTwEbvQ","Fett, Salt &amp; Socker (Mummel-Rap Remix)","Provided to YouTube by Record Union Fett, Salt & Socker (Mummel-Rap Remix) · obnoXIuz Fett, Salt & Socker <U+2117> obnoxiuz Released on: 2017-09-01 Artist: ...","https://i.ytimg.com/vi/5RAdaGNQuP8/default.jpg","120","90","https://i.ytimg.com/vi/5RAdaGNQuP8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5RAdaGNQuP8/hqdefault.jpg","480","360","Obnoxiuz - Topic","none",75,4,0,0,0
"3TFF3kBuM-M","2018-09-12T08:51:10.000Z","UCORLbI_fwmG7hxurck_WmIg","”Varför känner jag sug efter fett och socker?” – Näringsfysiologen ger dig alla - Nyhetsmorgon (TV4)","Varför väljer vi det söta, salta och feta, onyttiga alternativet när vi vet att vi borde välja det nyttiga? Kroppen lurar oss nämligen att äta godis och sötsaker istället ...","https://i.ytimg.com/vi/3TFF3kBuM-M/default.jpg","120","90","https://i.ytimg.com/vi/3TFF3kBuM-M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3TFF3kBuM-M/hqdefault.jpg","480","360","Nyhetsmorgon","none",37606,245,9,0,NA
"dDskohsZMWw","2018-01-30T16:07:52.000Z","UC2ox-xmrcmFIPH6SYZYMgLA","#12 - sanningen om socker","","https://i.ytimg.com/vi/dDskohsZMWw/default.jpg","120","90","https://i.ytimg.com/vi/dDskohsZMWw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dDskohsZMWw/hqdefault.jpg","480","360","John-JohnFalk","none",1598,54,2,0,15
"xJ6lHhRb1I8","2017-09-01T14:32:22.000Z","UC2MC2V5sQx6CgYtQefemjpw","Obnoxiuz - Fett Salt &amp; Socker (Official Video)","Waves & Pixels presents the official video for Fett salt & Socker. Written & Performed by Obnoxiuz Produced by Fingal Edited by Waves & Pixels Filmed by ...","https://i.ytimg.com/vi/xJ6lHhRb1I8/default.jpg","120","90","https://i.ytimg.com/vi/xJ6lHhRb1I8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xJ6lHhRb1I8/hqdefault.jpg","480","360","Waves & Pixels","none",1150,18,3,0,2
"5orn5WZf_rY","2017-09-11T10:42:43.000Z","UCz_1oWKQp0U5HkUu-PxeCmg","Vi ma°ste prata om socker... (Del 1/2) - Bingo Rimér &amp; Katrin Zytomierska","I samarbete med Libero. I detta avsnitt av Familj vecka för vecka får vi följa med Bingo när han och Katrin Zytomierska pratar om hur mycket socker man äter nu ...","https://i.ytimg.com/vi/5orn5WZf_rY/default.jpg","120","90","https://i.ytimg.com/vi/5orn5WZf_rY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5orn5WZf_rY/hqdefault.jpg","480","360","Familj vecka för vecka","none",29405,166,25,0,11
"Vn8GCeja7WA","2019-03-31T06:30:02.000Z","UCe4vswOuXiQO1d2ziSQV3Rg","Myter om SOCKER!!!! Det alla tror på ....","""Myter om socker!!!! Det alla tror på...."" Hej och välkomna till en riktigt lärorik video. Idag kommer vi slå hål på alla myter kring SOCKER. Åh socker som är sååå ...","https://i.ytimg.com/vi/Vn8GCeja7WA/default.jpg","120","90","https://i.ytimg.com/vi/Vn8GCeja7WA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Vn8GCeja7WA/hqdefault.jpg","480","360","Lea Wallin","none",14743,656,15,0,186
"H1YUA-44Eoc","2019-09-18T13:30:06.000Z","UCPHgZ7I69o2R1ZCkTFPEPog","Är socker cancerframkallande?","Vad du äter och dricker påverkar risken för cancer. Men att peka ut enskilda livsmedel som orsakar cancer kan vara svårt. Vår expert Maiju Wetterfall slår hål på ...","https://i.ytimg.com/vi/H1YUA-44Eoc/default.jpg","120","90","https://i.ytimg.com/vi/H1YUA-44Eoc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/H1YUA-44Eoc/hqdefault.jpg","480","360","Cancerfonden","none",839,1,1,0,0
"NCy02fxAh-s","2019-10-09T13:00:08.000Z","UCOIB0KkQCGMy5C3bYGEj3qw","INGET SOCKER PA° 30 DAGAR","Äter sockerfritt och sötningsmedelfritt i 30 dagar. Challenge! Videon innehåller ett betalt samarbete med Stronger. Rabattkod för 20%: vanja20 Hemsidan: ...","https://i.ytimg.com/vi/NCy02fxAh-s/default.jpg","120","90","https://i.ytimg.com/vi/NCy02fxAh-s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NCy02fxAh-s/hqdefault.jpg","480","360","Vanja Engström","none",137939,2649,64,0,339
"h9X5dIunbvI","2018-06-28T12:00:07.000Z","UCeYmW7E_us1fAIKNzIFbMzw","DIY - gör KRISTALLER av socker och vatten!","Idag ska vi göra kristaller igen, fast på ett annat sätt! Vi ska göra ätbara kristaller gjorda av bara socker och vatten! Så enkelt och de blir supersnygga när man väl ...","https://i.ytimg.com/vi/h9X5dIunbvI/default.jpg","120","90","https://i.ytimg.com/vi/h9X5dIunbvI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/h9X5dIunbvI/hqdefault.jpg","480","360","3llaSa","none",10170,258,4,0,10
"wAyXIZEiODc","2019-11-23T09:00:11.000Z","UCT72ZMzeshXUXwxQCL3VCQg","Tamiya CR-01 Rock Socker Unboxing kit crawler / scale 1/10","Découvrons ensemble le Tamiya CR-01 Rock socker au travers de l'unboxing de ce kit de crawler / scale Tamiya à une échelle autour du 1/10. Ma page ...","https://i.ytimg.com/vi/wAyXIZEiODc/default.jpg","120","90","https://i.ytimg.com/vi/wAyXIZEiODc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wAyXIZEiODc/hqdefault.jpg","480","360","Ben-J RC","none",395,12,0,0,6
"wAyXIZEiODc","2019-11-23T09:00:11.000Z","UCT72ZMzeshXUXwxQCL3VCQg","Tamiya CR-01 Rock Socker Unboxing kit crawler / scale 1/10","Découvrons ensemble le Tamiya CR-01 Rock socker au travers de l'unboxing de ce kit de crawler / scale Tamiya à une échelle autour du 1/10. Ma page ...","https://i.ytimg.com/vi/wAyXIZEiODc/default.jpg","120","90","https://i.ytimg.com/vi/wAyXIZEiODc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wAyXIZEiODc/hqdefault.jpg","480","360","Ben-J RC","none",395,12,0,0,6
"d6CIXtFImbs","2017-06-25T15:11:49.000Z","UC89EM5Uo_iH0jeUlAZLcxZw","HKK bas 10   SOCKER!","En kort föreläsning om socker och dess påverkan på kroppen.","https://i.ytimg.com/vi/d6CIXtFImbs/default.jpg","120","90","https://i.ytimg.com/vi/d6CIXtFImbs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/d6CIXtFImbs/hqdefault.jpg","480","360","Carola Hagdahl","none",597,NA,NA,0,NA
