"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","month","year"
"154","Z2nbnsH3Mao","2018-04-19","UCwNBKqR04IzEgCBv6k4Vvuw","jak a kde si založit blog","Nevíte jak a kde si založit blog? Mužete blogovat na sociálních sítích, blogových platformách i na vlastním webu. Zde se dozvíte, které rešení je nejlepší.","https://i.ytimg.com/vi/Z2nbnsH3Mao/default.jpg",120,90,"https://i.ytimg.com/vi/Z2nbnsH3Mao/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Z2nbnsH3Mao/hqdefault.jpg",480,360,"Daniel Križák","none",7364,83,4,0,11,4,2018
"155","MDfxaXj8LLw","2018-01-30","UCU_gPhU-eAI56oUeFzVyUUQ","créer un blog wordpress professionnel 2019 <U+0001F60E><U+043E><U+0448><U+0438><U+0431><U+043A><U+0438> <U+0436><U+0435><U+043D><U+0449><U+0438><U+043D> gbq blog","Commencez maintenant avec o2switch (sans réduction) : https://wpmarmite.com/o2switch <U+25B6><U+FE0F> Téléchargez la fiche récap : https://wpmarmite.com/blogrecap et ...","https://i.ytimg.com/vi/MDfxaXj8LLw/default.jpg",120,90,"https://i.ytimg.com/vi/MDfxaXj8LLw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/MDfxaXj8LLw/hqdefault.jpg",480,360,"WPMarmite","none",70858,1233,40,0,232,1,2018
"156","A1EhDE0CqY0","2018-10-12","UCKoYifQP4jkj4LXz137dcmA","come guadagnare con un blog la dura verità segreti","[DOWNLOAD] Blogging Start Kit: http://bit.ly/2BR9YhK [TRAINING AVANZATO] Blogging Machine: http://bit.ly/2Olws1I In questo video imparerai come ...","https://i.ytimg.com/vi/A1EhDE0CqY0/default.jpg",120,90,"https://i.ytimg.com/vi/A1EhDE0CqY0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/A1EhDE0CqY0/hqdefault.jpg",480,360,"Alessandro Pedrazzoli","none",14422,327,9,0,54,10,2018
"157","8CrUBr6feIg","2017-08-11","UC2SfCLE_jQgPwXQCWqwVIEw","moneybagg yo blog federal 3","Listen & Subscribe to Datpiff's Official Spotify Playlist: https://spoti.fi/2OVygic Download: http://piff.me/2785754 Download: http://piff.me/2785754 Stream and ...","https://i.ytimg.com/vi/8CrUBr6feIg/default.jpg",120,90,"https://i.ytimg.com/vi/8CrUBr6feIg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/8CrUBr6feIg/hqdefault.jpg",480,360,"DatPiff","none",2003971,13384,785,0,226,8,2017
"158","MlKJl8VNM-M","2018-03-04","UCDagty97rESZuPR3iajYhUg","comment gagner de l 39 argent avec son blog mode d 39 emploi","""Mon blog, mon bonheur, ma liberté"" est disponible ici : http://bit.ly/2mko3hT Ton EBOOK audio offert d'une valeur de 97€ en CADEAU de bienvenue sur ma ...","https://i.ytimg.com/vi/MlKJl8VNM-M/default.jpg",120,90,"https://i.ytimg.com/vi/MlKJl8VNM-M/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/MlKJl8VNM-M/hqdefault.jpg",480,360,"Nina Habault de Mlle WebMarketing","none",16303,502,21,0,66,3,2018
"159","huk1aI4OaP8","2018-10-24","UCYcNkDpuCR9tG1OOcaxBcqA","<U+0001F534>cómo crear un blog gratis 2020 <U+25B6>crear blog en blogger fácil<U+25C0> paso a paso <U+2705>","Cómo crear un blog en blogger gratis 2018. Aprende desde cero cómo crear tu propio blog, cómo añadir contenido correctamente, cómo configurar tu blog y ...","https://i.ytimg.com/vi/huk1aI4OaP8/default.jpg",120,90,"https://i.ytimg.com/vi/huk1aI4OaP8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/huk1aI4OaP8/hqdefault.jpg",480,360,"El Profe Jorge","none",278670,5079,160,0,301,10,2018
"160","WYz4HERvH1s","2017-10-13","UCJk-Ae2EhUWB6DTFGZuyyng","5 mejores plataformas para crear un blog gratis","Aprende que plataforma elegir para tu blog o pág web. Adelanta a tu competencia creando un blog llamativo y creativo. Si estás pensando en escribir un blog ...","https://i.ytimg.com/vi/WYz4HERvH1s/default.jpg",120,90,"https://i.ytimg.com/vi/WYz4HERvH1s/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/WYz4HERvH1s/hqdefault.jpg",480,360,"Instituto de Marketing Agil","none",57480,1277,32,0,21,10,2017
"161","6iQi3unWKd4","2020-03-18","UC3o5ggs_5Ov0-99hJC_8xuA","finanzieller einbruch i homeschooling corona ferien tag 1 i mellis blog","Eine komplett neue Situation für uns alle. Was bedeutet Corona für unsere Selbstständigkeit ? Ehrliche Worte und ein einigermaßen entspannter ...","https://i.ytimg.com/vi/6iQi3unWKd4/default.jpg",120,90,"https://i.ytimg.com/vi/6iQi3unWKd4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/6iQi3unWKd4/hqdefault.jpg",480,360,"Mellis Blog","none",28712,748,48,0,113,3,2020
"162","cJW9x5Xo7kE","2016-12-21","UCCdrDfALqVgHQEf27bKRhAw","como criar um blog passo a passo a partir do zero aula prática alex vargas","Treinamento: https://formulanegocioonline.com/treinamento Grupo Telegram: https://NucleoExpert.com/grupo-telegram/ Blog: https://www.","https://i.ytimg.com/vi/cJW9x5Xo7kE/default.jpg",120,90,"https://i.ytimg.com/vi/cJW9x5Xo7kE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/cJW9x5Xo7kE/hqdefault.jpg",480,360,"Alex Vargas","none",244732,10819,257,0,1089,12,2016
"163","omOEukpF4Go","2019-03-27","UCZ5sZLJ2Yj5AMCqXfkIUVfQ","cómo crear un blog en blogger gratis y bonito <U+0001F60D><U+0001F631> tutorial 202alex vargas","Crea tu propio blog profesional desde Blogger completamente GRATIS. En este video te enseño paso a paso cómo hacer un blog que se vea profesional ...","https://i.ytimg.com/vi/omOEukpF4Go/default.jpg",120,90,"https://i.ytimg.com/vi/omOEukpF4Go/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/omOEukpF4Go/hqdefault.jpg",480,360,"Sonia Alicia","none",161375,4085,100,0,407,3,2019
"164","APwAtzncj6w","2017-05-15","UCk_803JFTku1ycwoAwF3xfg","como ganhar dinheiro com blog a verdade nua e crua","Baixe nosso eBook com 12 passos para ganhar dinheiro com seu blog Link » http://vdblo.gg/blog-dinheiro-youtube Nesse episódio da série Dicas Práticas vou ...","https://i.ytimg.com/vi/APwAtzncj6w/default.jpg",120,90,"https://i.ytimg.com/vi/APwAtzncj6w/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/APwAtzncj6w/hqdefault.jpg",480,360,"Viver de Blog","none",110919,6832,249,0,284,5,2017
"165","oyBBoO67Zpo","2020-03-15","UCEnKa-FmaQcVGHxfwhux3lQ","um dia inteiro sem maquiagem blog das irmãs","INSCREVA-SE   https://bit.ly/2sHpDgU Nesse vídeo nos desafiamos a ficar sem make por 1 DIA INTEIRO, fomos para o shopping e comemos várias comidas.","https://i.ytimg.com/vi/oyBBoO67Zpo/default.jpg",120,90,"https://i.ytimg.com/vi/oyBBoO67Zpo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/oyBBoO67Zpo/hqdefault.jpg",480,360,"Blog das irmãs","none",143150,16268,174,0,1490,3,2020
"166","4ng1qTizi8I","2017-08-16","UCCdrDfALqVgHQEf27bKRhAw","<U+2764><U+FE0F><U+FE0F> como ganhar dinheiro com blogs ganhar dinheiro na internet com blogs","Treinamento: https://formulanegocioonline.com/treinamento Grupo Telegram: https://NucleoExpert.com/grupo-telegram/ Blog: https://www.","https://i.ytimg.com/vi/4ng1qTizi8I/default.jpg",120,90,"https://i.ytimg.com/vi/4ng1qTizi8I/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/4ng1qTizi8I/hqdefault.jpg",480,360,"Alex Vargas","none",57382,3422,67,0,212,8,2017
"167","mSTiIwpy5UA","2019-02-22","UCEnKa-FmaQcVGHxfwhux3lQ","imitando fotos divertidas na praia blog das irmãs","IMITANDO FOTOS DIVERTIDAS NA PRAIA! Nós somos a Maru e Jeru <U+2665> Tentamos fazer algumas fotos engraçadas na praia que achamos na internet, uma ...","https://i.ytimg.com/vi/mSTiIwpy5UA/default.jpg",120,90,"https://i.ytimg.com/vi/mSTiIwpy5UA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/mSTiIwpy5UA/hqdefault.jpg",480,360,"Blog das irmãs","none",625840,31513,468,0,2356,2,2019
"168","0DaCSrOKacg","2019-11-25","UCEnKa-FmaQcVGHxfwhux3lQ","quem come mais pizza ganha eating challenge blog das irmãs","QUEM COME MAIS PIZZA GANHA - EATING CHALLENGE | Blog das irmas <U+2665> quem será que conseguiu comer mais pedaços de pizza? <U+2665>CLIQUE AQUI PARA ...","https://i.ytimg.com/vi/0DaCSrOKacg/default.jpg",120,90,"https://i.ytimg.com/vi/0DaCSrOKacg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/0DaCSrOKacg/hqdefault.jpg",480,360,"Blog das irmãs","none",299794,30551,301,0,3388,11,2019
"169","QDOFMdoMv-M","2020-03-14","UCeFA3jh7Gb3V-CN4fAVr5EQ","genug corona am ende manipulation im mainstream virulente virus hintergründe arzt blog","Chaos weltweit | Eine kriminelle Inszenierung? | Beruhigendes und Meinung im BLOG: ...","https://i.ytimg.com/vi/QDOFMdoMv-M/default.jpg",120,90,"https://i.ytimg.com/vi/QDOFMdoMv-M/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/QDOFMdoMv-M/hqdefault.jpg",480,360,"Dr. med. Marc Fiddike - ganzheitliche Medizin und psychologische Therapie - HH","none",254881,10695,1167,0,2225,3,2020
"170","T7Ilfi2JUFA","2018-05-16","UCdvahShEeubNmcQSUEOpkYw","wordpress blog erstellen 2020 komplette schritt für schritt anleitung zum perfekten blog deutsch","Das Neue WordPress Buch 2020 (Kostenlos): http://bit.ly/gb-yt-bes-wordpress-blog-erstellen-19 <U+2705> So Bauen Wir Websites (12 Schritte Strategie ...","https://i.ytimg.com/vi/T7Ilfi2JUFA/default.jpg",120,90,"https://i.ytimg.com/vi/T7Ilfi2JUFA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/T7Ilfi2JUFA/hqdefault.jpg",480,360,"WPerfolg - Erfolgreiche WordPress Websites erstellen","none",20735,501,42,0,111,5,2018
"171","Uo6Xud16-NA","2018-12-19","UCv6K24yNWPGrK6n2TRYr8Ag","cara dapat uang puluhan juta dari satu blog melalui google adsense","Membuat Blog dan menghasilkan uang Jutaan bahkan Puluhan Juta dari Kerja Sama Google Adsense adalah sebuah anugerah buat saya dan keluarga.","https://i.ytimg.com/vi/Uo6Xud16-NA/default.jpg",120,90,"https://i.ytimg.com/vi/Uo6Xud16-NA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Uo6Xud16-NA/hqdefault.jpg",480,360,"Timon Adiyoso","none",117069,2059,272,0,951,12,2018
"172","XCwOeYVzyrg","2019-12-26","UCEnKa-FmaQcVGHxfwhux3lQ","provando roupas da minha irmã blog das irmãs","PROVANDO ROUPAS DA MINHA IRMÃ! | Blog das irmãs Trocamos de look nesse vídeo para ver como ficava cada roupa uma na outra kkkkkkkk ficou bem ...","https://i.ytimg.com/vi/XCwOeYVzyrg/default.jpg",120,90,"https://i.ytimg.com/vi/XCwOeYVzyrg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/XCwOeYVzyrg/hqdefault.jpg",480,360,"Blog das irmãs","none",245649,21324,266,0,2897,12,2019
"173","wHYs-endqGI","2019-08-28","UCEnKa-FmaQcVGHxfwhux3lQ","fizemos slime usando apenas cores rosa vs azul slime challenge blog das irmãs","FIZEMOS SLIME USANDO APENAS CORES ROSA VS AZUL! - Slime challenge | Blog das irmas <U+2665> Pegamos vários ingredientes de slime da cor azul e rosa, ...","https://i.ytimg.com/vi/wHYs-endqGI/default.jpg",120,90,"https://i.ytimg.com/vi/wHYs-endqGI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/wHYs-endqGI/hqdefault.jpg",480,360,"Blog das irmãs","none",297647,18344,410,0,1411,8,2019
"174","1dcA7YOnHq8","2018-04-20","UCaaNkoAIWG_piI3srX0rxDQ","how to earn from blogging in india start free blogs complete beginners guide hindi part 1","How to earn from Blogging in India| Start Free Blogs | Complete Beginners Guide | Hindi | Part 1 In this video we will be telling you how you can earn online ...","https://i.ytimg.com/vi/1dcA7YOnHq8/default.jpg",120,90,"https://i.ytimg.com/vi/1dcA7YOnHq8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/1dcA7YOnHq8/hqdefault.jpg",480,360,"Praveen Dilliwala","none",698830,20328,1387,0,1527,4,2018
"175","Hnql5Ts2_PM","2018-08-27","UCEnKa-FmaQcVGHxfwhux3lQ","masterchef dos maridos eles cozinharam para nós blog das irmãs","MASTERCHEF DOS MARIDOS! (ELES COZINHARAM PARA NÓS) Nós somos a Maru e Jeru, e no vídeo de hoje os nossos maridos cozinharam para a gente ...","https://i.ytimg.com/vi/Hnql5Ts2_PM/default.jpg",120,90,"https://i.ytimg.com/vi/Hnql5Ts2_PM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Hnql5Ts2_PM/hqdefault.jpg",480,360,"Blog das irmãs","none",1111438,60981,781,0,7046,8,2018
"176","MSPxPbE49Gk","2020-03-20","UChJV-Ydz0YhdjK4f4Epda6Q","molde de silicona girotondo silikomart maría lunarillos tienda amp blog","Puedes comprar este producto en nuestra tienda, aquí: https://bit.ly/2WvbLDv Envío: 24-48 horas. Contra reembolso aceptado. 30 días para devoluciones.","https://i.ytimg.com/vi/MSPxPbE49Gk/default.jpg",120,90,"https://i.ytimg.com/vi/MSPxPbE49Gk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/MSPxPbE49Gk/hqdefault.jpg",480,360,"María Lunarillos | tienda & blog |","none",66,NA,NA,0,NA,3,2020
"177","XykH5Q_yu8k","2018-03-16","UCNLZbBbgaurbxy0X6_Er8uQ","palawan vlog 1 unbelievable beaches in el nido philippines blog","Have you seen the beaches in and around El Nido, Palawan? If not, you need to take a look at this! If anywhere ever looked like paradise, it's the Philippines.","https://i.ytimg.com/vi/XykH5Q_yu8k/default.jpg",120,90,"https://i.ytimg.com/vi/XykH5Q_yu8k/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/XykH5Q_yu8k/hqdefault.jpg",480,360,"Jodie Dewberry","none",116187,2414,41,0,283,3,2018
"178","rjr-bX1HVr8","2018-11-18","UCEnKa-FmaQcVGHxfwhux3lQ","super taça de açaí challenge desafio do açaí blog das irmãs","SUPER TAÇA DE AÇAÍ CHALLENGE! - Desafio do açaí Nós somos a Maru e Jeru <U+2665> Sorteamos vários papeis com ingredientes deliciosos para montarmos ...","https://i.ytimg.com/vi/rjr-bX1HVr8/default.jpg",120,90,"https://i.ytimg.com/vi/rjr-bX1HVr8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/rjr-bX1HVr8/hqdefault.jpg",480,360,"Blog das irmãs","none",1754603,130359,1670,0,26744,11,2018
"179","diRvlqqQwnw","2017-11-24","UCEnKa-FmaQcVGHxfwhux3lQ","açai na barca challenge muito da hora blog das irmãs","AÇAI NA BARCA CHALLENGE! (MUITO DA HORA) | Blog das irmas <U+2665> Sorteamos vários ingredientes deliciosos para colocarmos na nossa barca de açaí!","https://i.ytimg.com/vi/diRvlqqQwnw/default.jpg",120,90,"https://i.ytimg.com/vi/diRvlqqQwnw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/diRvlqqQwnw/hqdefault.jpg",480,360,"Blog das irmãs","none",2144247,130252,1515,0,47790,11,2017
"180","HRzZ-J5MZ54","2020-01-14","UC_htUlq7eYumecIoQai4HzQ","how to start a blog in 2020","If you're ready to start a blog in 2020, this is the video for you! You've been searching the Interwebs for How to Start a Blog and I'm giving you all the dirt. Be sure ...","https://i.ytimg.com/vi/HRzZ-J5MZ54/default.jpg",120,90,"https://i.ytimg.com/vi/HRzZ-J5MZ54/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/HRzZ-J5MZ54/hqdefault.jpg",480,360,"Hey Jessica","none",3059,145,6,0,21,1,2020
"181","ve-Y9siRnDo","2016-12-27","UCCYgwu0YlQw6-Fj6omYgmNg","make money blogging how i earned my first 200 blogging","Step by step video tutorial on setting up your hosting and domain. http://allisonlindstrom.com/blog/start-blog-earn-income-from-home || Join my FREE EMAIL ...","https://i.ytimg.com/vi/ve-Y9siRnDo/default.jpg",120,90,"https://i.ytimg.com/vi/ve-Y9siRnDo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/ve-Y9siRnDo/hqdefault.jpg",480,360,"Allison Lindstrom","none",732228,20465,845,0,1856,12,2016
"182","wLhjosd_XNE","2018-08-17","UCS-z8YewmDyhhETWgwOCb0Q","tips for new bloggers from a full time blogger blogging amp social media tips joëlle anello","My 5 best tips that I would give to new bloggers, or anyone who wants to take their blog, Instagram or Youtube more seriously. I've been blogging for 5 years and ...","https://i.ytimg.com/vi/wLhjosd_XNE/default.jpg",120,90,"https://i.ytimg.com/vi/wLhjosd_XNE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/wLhjosd_XNE/hqdefault.jpg",480,360,"Joëlle Anello","none",30728,1221,14,0,146,8,2018
"183","I1reZS5Bc10","2017-12-02","UCG8MDn3epa0iIyyYDGLp0mQ","cara buat blog di hp android","kunjungi blog saya https://www.onlinelifi.xyz. CARA MENDAPATKAN UANG DARI BLOG TANPA ADSENSE MELALUI HP ANDROID ...","https://i.ytimg.com/vi/I1reZS5Bc10/default.jpg",120,90,"https://i.ytimg.com/vi/I1reZS5Bc10/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/I1reZS5Bc10/hqdefault.jpg",480,360,"Lifi Channel","none",303070,3885,321,0,666,12,2017
"184","NjFGlkPllEw","2019-12-23","UCEnKa-FmaQcVGHxfwhux3lQ","amigo secreto da família blog das irmãs","AMIGO SECRETO DA FAMÍLIA BLOG DAS IRMÃS! Quem será que pegou quem nesse amigo oculto que fizemos na nossa família? Beijinhos da Maru e Jeru ...","https://i.ytimg.com/vi/NjFGlkPllEw/default.jpg",120,90,"https://i.ytimg.com/vi/NjFGlkPllEw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/NjFGlkPllEw/hqdefault.jpg",480,360,"Blog das irmãs","none",203794,22705,212,0,3827,12,2019
"185","s_cBo4nXdKc","2020-03-20","UCr8WaHd7kPSUal6OIWZSj2w","tarta de yema tostada blog my karamelli <U+2705>","Deliciosa tarta o mona de yema para Pascua y todo tipo de celebraciones ¡éxito asegurado! @My Karamelli Tienda online: https://www.mykaramelli.com/ ...","https://i.ytimg.com/vi/s_cBo4nXdKc/default.jpg",120,90,"https://i.ytimg.com/vi/s_cBo4nXdKc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/s_cBo4nXdKc/hqdefault.jpg",480,360,"My Karamelli","none",92,11,0,0,0,3,2020
"186","4btJJpdgB_I","2018-08-10","UCe0X2OM65_rwTaZlUBu5ohg","landen op ibiza girlys blog official music video","Onze eerste Girlys Blog single 'Landen Op Ibiza'<U+2600><U+FE0F> Nu te koop via iTunes: http://bit.ly/GBLOI-IT En te streamen op Spotify: http://bit.ly/GBLOI-SP WEBSHOP ...","https://i.ytimg.com/vi/4btJJpdgB_I/default.jpg",120,90,"https://i.ytimg.com/vi/4btJJpdgB_I/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/4btJJpdgB_I/hqdefault.jpg",480,360,"Girlys blog","none",6628980,84999,8945,0,16351,8,2018
"187","8dOb9y0VYvg","2020-03-16","UCY2JbItcod5aclsDCrgdo6g","quem acerta mais ganha épico ft blog das irmãs","BLOG DAS IRMÃS - https://www.youtube.com/channel/UCEnKa-FmaQcVGHxfwhux3lQ/videos VIDEO - https://youtu.be/cr7pBWsMfO8 COMPRE AS CANETAS ...","https://i.ytimg.com/vi/8dOb9y0VYvg/default.jpg",120,90,"https://i.ytimg.com/vi/8dOb9y0VYvg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/8dOb9y0VYvg/hqdefault.jpg",480,360,"Diário da Carol","none",87659,11090,200,0,NA,3,2020
"188","9rqPoD1Rjb8","2017-12-27","UCYU9SA3HlrkTMGALTVVnW5g","cara mudah membuat puluhan artikel di blog kurang dari 1 jam","Jangan Lupa SUBCRIBE ya.. :) Untuk konsultasi saya layani via : http://facebook.yuleko.com Untuk belajar langsung dengan saya silahkan kunjungi ...","https://i.ytimg.com/vi/9rqPoD1Rjb8/default.jpg",120,90,"https://i.ytimg.com/vi/9rqPoD1Rjb8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/9rqPoD1Rjb8/hqdefault.jpg",480,360,"Yul Eko Rubiyanto","none",57747,654,48,0,94,12,2017
"189","vWFKNOuBcsk","2016-06-03","UCe0X2OM65_rwTaZlUBu5ohg","girlys blog aan het werk bij de ijsboutique","Hi Girlyss, In deze video gaan we een middagje werken in de IJsboutique in Amsterdam! We maken er natuurlijk wel iets bijzonders van;we gaan de ijsjes ...","https://i.ytimg.com/vi/vWFKNOuBcsk/default.jpg",120,90,"https://i.ytimg.com/vi/vWFKNOuBcsk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/vWFKNOuBcsk/hqdefault.jpg",480,360,"Girlys blog","none",842131,13633,586,0,NA,6,2016
"190","nPWrqmd5YJk","2020-02-12","UCEnKa-FmaQcVGHxfwhux3lQ","quem come mais macarrão vence challenge blog das irmãs","QUEM COME MAIS MACARRÃO VENCE - Challenge | Blog das irmãs <U+2665> Nesse desafio tentamos fazer um um MUKBANG com macarrão kkkkkkk quem será ...","https://i.ytimg.com/vi/nPWrqmd5YJk/default.jpg",120,90,"https://i.ytimg.com/vi/nPWrqmd5YJk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/nPWrqmd5YJk/hqdefault.jpg",480,360,"Blog das irmãs","none",376183,32428,386,0,2152,2,2020
"191","7KrGJOsncRc","2018-09-24","UCEnKa-FmaQcVGHxfwhux3lQ","rico vs pobre fazendo amoeba slime blog das irmãs","RICO VS POBRE FAZENDO AMOEBA/SLIME! Nós somos a Maru e Jeru. O vídeo de hoje é RICO VS POBRE FAZENDO AMOEBA/SLIME. <U+2665>CLIQUE AQUI ...","https://i.ytimg.com/vi/7KrGJOsncRc/default.jpg",120,90,"https://i.ytimg.com/vi/7KrGJOsncRc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/7KrGJOsncRc/hqdefault.jpg",480,360,"Blog das irmãs","none",6265223,157215,6222,0,5607,9,2018
"192","yKZdhOA5OVM","2018-03-14","UCdbFNTUZygLhENdsJmfLG6Q","6 profitable niches topics to start blogging in 2018 and earn money online","6 Profitable Niches/Topics To Start Blogging In 2018 And Earn Money Online Start a Blog & Make Money Online: http://bit.ly/2UFgbrN Join My full Blogging ...","https://i.ytimg.com/vi/yKZdhOA5OVM/default.jpg",120,90,"https://i.ytimg.com/vi/yKZdhOA5OVM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/yKZdhOA5OVM/hqdefault.jpg",480,360,"Amit Mishra  (Tryootech)","none",359050,13363,660,0,1140,3,2018
"193","kCNshArSHUY","2014-07-07","UCse2kk07TA7BgO6j5UFq3ww","professione blogger come nasce un blog 5 step per iniziare","Come nasce un blog? Per chi ha esperienza nel mondo del blogging la risposta è semplice, ma stando alle domande che ho ricevuto in questi giorni non per ...","https://i.ytimg.com/vi/kCNshArSHUY/default.jpg",120,90,"https://i.ytimg.com/vi/kCNshArSHUY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/kCNshArSHUY/hqdefault.jpg",480,360,"Sonia Grispo","none",64938,830,57,0,70,7,2014
"194","cr7pBWsMfO8","2020-03-16","UCEnKa-FmaQcVGHxfwhux3lQ","colher colherzinha colherzona ou nada challenge ft diário da carol","INSCREVA-SE   https://bit.ly/2sHpDgU Nesse vídeo temos as convidadas Carol e Tia Hellen! Fizemos um desafio muito divertido com elas, quem será que vai ...","https://i.ytimg.com/vi/cr7pBWsMfO8/default.jpg",120,90,"https://i.ytimg.com/vi/cr7pBWsMfO8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/cr7pBWsMfO8/hqdefault.jpg",480,360,"Blog das irmãs","none",217768,32200,453,0,1783,3,2020
"195","t345z-gaCKc","2017-07-15","UCbmWOFTbZoDLWqG1rvFnJ0g","om nom stories cooking time cut the rope video blog new season 6 funny videos for kids","Om Nom decided to start his own video blog! But as usual, things got a bit out of hand... Make sure to SUBSCRIBE to WildBrain today to catch your favourite ...","https://i.ytimg.com/vi/t345z-gaCKc/default.jpg",120,90,"https://i.ytimg.com/vi/t345z-gaCKc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/t345z-gaCKc/hqdefault.jpg",480,360,"WildBrain – Kids Videos","none",35539826,164997,24177,0,NA,7,2017
"196","U2QvwgaECps","2015-01-14","UCC6cKu2BwYLDGdJXuWmBX5Q","how to start a blog on blogger com easy tutorial for beginners","How to Successfully Start a Blog on Blogger.com: - In this video, I will discuss how to get started. Blogger.com is a free publishing platform for bloggers to share ...","https://i.ytimg.com/vi/U2QvwgaECps/default.jpg",120,90,"https://i.ytimg.com/vi/U2QvwgaECps/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/U2QvwgaECps/hqdefault.jpg",480,360,"Dream Home Based Work","none",818571,8539,433,0,993,1,2015
"197","9zVEUrpQwAc","2019-05-04","UCSHW4sIysWm_Q69t7RE-slQ","how to start a blog and make money 2019 full guide in hindi satish k videos","How To Start A Blog & Make Money - Step by Step Full Guide in Hindi Buy domains:- http://bit.ly/godaddysatishkvideos Buy Hosting: Inmotion: ...","https://i.ytimg.com/vi/9zVEUrpQwAc/default.jpg",120,90,"https://i.ytimg.com/vi/9zVEUrpQwAc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/9zVEUrpQwAc/hqdefault.jpg",480,360,"Satish K Videos","none",323769,18217,429,0,1580,5,2019
"198","tBc7y-A0W-U","2018-05-04","UCekF3Oj87qAGr8hlFt1YL5A","como crear un un blog paso a paso 2019 parte 1 tati uribe","Hola hola :) en este video te cuento cómo crear tu blog paso a paso. En esta entrega hablaremos de la parte teórica y algunos aspectos a tener en cuenta.","https://i.ytimg.com/vi/tBc7y-A0W-U/default.jpg",120,90,"https://i.ytimg.com/vi/tBc7y-A0W-U/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/tBc7y-A0W-U/hqdefault.jpg",480,360,"Tatiuribem","none",270136,6277,898,0,338,5,2018
"199","pYtoDa_1K5c","2017-07-09","UCzOvbNNTLuGV2GQwPQ0Gezw","blogging <U+0915><U+094D><U+092F><U+093E> <U+0939><U+0948> <U+0914><U+0930> blog <U+0938><U+0947> <U+092A><U+0948><U+0938><U+0947> <U+0915><U+0948><U+0938><U+0947> <U+0915><U+092E><U+093E><U+092F><U+0947> what is blogging amp how to earn money by blog","You know everyone thinks we're fools, right? To most of the world, blogging is a joke. It isn't a career. It isn't a way to make money. It isn't a tool for changing the ...","https://i.ytimg.com/vi/pYtoDa_1K5c/default.jpg",120,90,"https://i.ytimg.com/vi/pYtoDa_1K5c/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/pYtoDa_1K5c/hqdefault.jpg",480,360,"Tech Duniya Hindi","none",398995,8764,1165,0,409,7,2017
