"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"394","iRkvsabBnTI","2019-10-27","UCcfwq8GB9wEL52PBQUN7NyA","zin 83 bailando merengue zumba fitness mzf crew laren sunga","","https://i.ytimg.com/vi/iRkvsabBnTI/default.jpg",120,90,"https://i.ytimg.com/vi/iRkvsabBnTI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/iRkvsabBnTI/hqdefault.jpg",480,360,"Laren Sunga","none",85372,701,36,0,1
"395","QAMJBvL9qXw","2019-11-28","UC07dF6KmTDSvrXqYdBryXgA","tik tok fitness clips tik tok bodybuilding","Subscribe and share.","https://i.ytimg.com/vi/QAMJBvL9qXw/default.jpg",120,90,"https://i.ytimg.com/vi/QAMJBvL9qXw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/QAMJBvL9qXw/hqdefault.jpg",480,360,"Fitness trends","none",1071,28,1,0,0
"396","rM4JAuY7B-k","2019-11-29","UChMcx8GqaV4uz5V_Mq_u0zg","it 39 s grind season <U+0001F608> fitness motivation 2019 laren sunga","FOLLOW MOTIVATHLETE INSTAGRAM: https://www.instagram.com/motivathleteofficial/ MAN BEHIND THE MOTIVATION: ...","https://i.ytimg.com/vi/rM4JAuY7B-k/default.jpg",120,90,"https://i.ytimg.com/vi/rM4JAuY7B-k/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/rM4JAuY7B-k/hqdefault.jpg",480,360,"Motivathlete","none",95847,2086,61,0,93
"397","JiKYcmH4wEI","2019-09-30","UCBINFWq52ShSgUFEoynfSwg","class fitsugar host anna renderer is sharing the 5 fitness mistakes you should avoid","Sign up for the free training on: http://bit.ly/AnnaRTips Don't miss a live webinar from Class FitSugar host Anna Renderer, during which she will be sharing the ...","https://i.ytimg.com/vi/JiKYcmH4wEI/default.jpg",120,90,"https://i.ytimg.com/vi/JiKYcmH4wEI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/JiKYcmH4wEI/hqdefault.jpg",480,360,"POPSUGAR Fitness","none",34925,498,36,0,18
"398","uxAQvL4X5fs","2019-09-07","UCNiWhCfuLbC5zlkn0CxCI2Q","mein bhi isme aa gaya 12 weeks fitness challenge","","https://i.ytimg.com/vi/uxAQvL4X5fs/default.jpg",120,90,"https://i.ytimg.com/vi/uxAQvL4X5fs/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/uxAQvL4X5fs/hqdefault.jpg",480,360,"Foot Prints","none",1254,123,9,0,36
"399","l1cmSIko_NY","2019-05-08","UCywyFfk1xQiOy0QZhsyl3rA","drive fitness trainer heidi cerullo","Check out one of Drive's original Fitness Trainer Heidi Cerullo!","https://i.ytimg.com/vi/l1cmSIko_NY/default.jpg",120,90,"https://i.ytimg.com/vi/l1cmSIko_NY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/l1cmSIko_NY/hqdefault.jpg",480,360,"Drive Custom Fit","none",55,1,0,0,0
"400","h9S2ZY7qVL4","2019-12-22","UCSAUGyc_xA8uYzaIVG6MESQ","body shaming drama with blogilates fitness instructor ft cassey ho off the pill podcast 41","Order my new energy drink, Ninja Melk - NOW AVAILABLE! EUROPE limited supply! https://ninjamelk.eu/ , GUAM in-store @ 76 Circle K , @ AMAZON ...","https://i.ytimg.com/vi/h9S2ZY7qVL4/default.jpg",120,90,"https://i.ytimg.com/vi/h9S2ZY7qVL4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/h9S2ZY7qVL4/hqdefault.jpg",480,360,"nigahiga","none",426132,8526,360,0,2317
"401","MWOKeGTXpyA","2019-07-18","UCjhNm63Qtjq4NkkjbYyAl_Q","fitness power healing diet dance <U+D53C><U+D2B8><U+B2C8><U+C2A4> <U+D30C><U+C6CC> <U+D790><U+B9C1> <U+B2E4><U+C774><U+C5B4><U+D2B8> <U+B304><U+C2A4>","","https://i.ytimg.com/vi/MWOKeGTXpyA/default.jpg",120,90,"https://i.ytimg.com/vi/MWOKeGTXpyA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/MWOKeGTXpyA/hqdefault.jpg",480,360,"JMP LineDance","none",441,NA,NA,0,5
"402","Y3L4IjEbFWE","2019-03-25","UC9mSaVEx6clzcfmrZUghCIA","asmr fitness tips susurrando","Espero que les guste el video y les sirva de algo! Si quieren que suba mas así me dicen! <U+25BB>Check out my Eating ASMR/Mukbang Channel!","https://i.ytimg.com/vi/Y3L4IjEbFWE/default.jpg",120,90,"https://i.ytimg.com/vi/Y3L4IjEbFWE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Y3L4IjEbFWE/hqdefault.jpg",480,360,"Drops ASMR","none",12287,569,20,0,100
"403","9W5eXyQe_E4","2019-04-13","UC9mSaVEx6clzcfmrZUghCIA","asmr fitness tips","Welcome to Episode 1 of the ASMR FITNESS TIPS Series! The first one was done in Spanish as well if you want to check it out on my channel! I'm still working ...","https://i.ytimg.com/vi/9W5eXyQe_E4/default.jpg",120,90,"https://i.ytimg.com/vi/9W5eXyQe_E4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/9W5eXyQe_E4/hqdefault.jpg",480,360,"Drops ASMR","none",9658,434,13,0,79
"404","dEOncD68kko","2019-06-15","UCTE5NKGQO-N1yT9lsTjIj9A","my fitness journey after pregnancy weight and body measurements","I'm documenting my fitness journey after pregnancy 11 months ago; weight, body measurements, non-scale victory and pictures from before and after pregnancy ...","https://i.ytimg.com/vi/dEOncD68kko/default.jpg",120,90,"https://i.ytimg.com/vi/dEOncD68kko/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/dEOncD68kko/hqdefault.jpg",480,360,"TheBestLife","none",129,19,0,0,44
"405","-MsoxEeYdoA","2019-07-30","UC5UD2F0kW1w1mF3XzXL-wZg","dance and fitness studio kharghar gurukul club samir gurukul production","Video Editor - Parimal Solanki (Gurukul Production)","https://i.ytimg.com/vi/-MsoxEeYdoA/default.jpg",120,90,"https://i.ytimg.com/vi/-MsoxEeYdoA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/-MsoxEeYdoA/hqdefault.jpg",480,360,"Gurukul Club","none",649,46,1,0,2
"406","x7xvxEGRgB4","2019-08-10","UCmS7fzg7iJLDHQNcf2p_sQg","<U+3007><U+3007>fitness<U+3092><U+3076><U+3063><U+58CA><U+3059>","","https://i.ytimg.com/vi/x7xvxEGRgB4/default.jpg",120,90,"https://i.ytimg.com/vi/x7xvxEGRgB4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/x7xvxEGRgB4/hqdefault.jpg",480,360,"<U+30B9><U+30C6><U+30ED><U+30A4><U+30C0><U+30FC><U+6749><U+5C71><U+3010><U+30B5><U+30D6><U+30C1><U+30E3><U+30F3><U+30CD><U+30EB><U+3011>","none",620,22,1,0,4
"407","r25sXYjlLls","2019-06-21","UCHRlaDfL7JVLrcTCb6sm6Kg","international yoga day special artistic dance amp fitness dilesh sir the yoga university","Editing By - Parimal Solanki (Gurukul Production)","https://i.ytimg.com/vi/r25sXYjlLls/default.jpg",120,90,"https://i.ytimg.com/vi/r25sXYjlLls/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/r25sXYjlLls/hqdefault.jpg",480,360,"The Yoga University","none",1036,95,3,0,6
"408","DDcpsk14Pkk","2019-09-20","UCl-28KHNCXjH6NCUuvaS5pw","hammer sooooo cool i love fitness <U+0001F601> und freudige nachricht <ed><U+00A0><U+00BD>esh sir the yoga university","Hammer sooooo cool!!!! I Love Fitness Und freudige Nachricht! <U+25BB>Wir lieben Games - Unterstütze mich und kauf Deine Games hier: https://mmo.ga/d0UT ...","https://i.ytimg.com/vi/DDcpsk14Pkk/default.jpg",120,90,"https://i.ytimg.com/vi/DDcpsk14Pkk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/DDcpsk14Pkk/hqdefault.jpg",480,360,"Der Nachtläufer","none",56,7,1,0,5
"409","eLqllEU83t8","2019-10-22","UCvUVkS3COeltFgI7T5HN6ig","zin 83 let 39 s go zumba fitness","I Do Not own the Music Copyrights. This Video is for Entertainment and Inspirational purposes only and no copyright infringement was intended.)","https://i.ytimg.com/vi/eLqllEU83t8/default.jpg",120,90,"https://i.ytimg.com/vi/eLqllEU83t8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/eLqllEU83t8/hqdefault.jpg",480,360,"Jeremiah Navejas","none",25994,209,8,0,3
"410","0Higv5TnsAU","2019-10-17","UC1SEvotB2ZjbpJUyLtjgFdw","meeting houara fitness 2019","Meeting HOUARA FITNESS 2019 #Instagram Www.instagram.com/aziz_fitt <U+0645><U+0627><U+0647><U+064A> <U+0642><U+0646><U+0627><U+0629> Coach aziz <U+061F> - <U+0642><U+0646><U+0627><U+0629>' ( coach aziz) <U+0647><U+064A> <U+0642><U+0646><U+0627><U+0629> <U+0634><U+0628><U+0627><U+0628><U+064A><U+0629> <U+0645><U+063A><U+0631><U+0628><U+064A><U+0629> <U+0645><U+062E><U+062A><U+0635><U+0629> <U+0628><U+0643><U+0644>...","https://i.ytimg.com/vi/0Higv5TnsAU/default.jpg",120,90,"https://i.ytimg.com/vi/0Higv5TnsAU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/0Higv5TnsAU/hqdefault.jpg",480,360,"Coach Aziz","none",487,98,0,0,7
"411","oF-abUxqIaw","2019-05-08","UCywyFfk1xQiOy0QZhsyl3rA","kelly homsey drive fitness trainer","Check out Drive Fitness Trainer, Kelly Homsey!","https://i.ytimg.com/vi/oF-abUxqIaw/default.jpg",120,90,"https://i.ytimg.com/vi/oF-abUxqIaw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/oF-abUxqIaw/hqdefault.jpg",480,360,"Drive Custom Fit","none",49,1,0,0,0
"412","_5nXo9PvECM","2019-04-21","UCUHPzQVzA2nRojgMl8ub-ag","ashley simmons fitness","WILDFBB :: Ashley Simmons music by ncs-release! https://www.youtube.com/user/NoCopyrightSounds.","https://i.ytimg.com/vi/_5nXo9PvECM/default.jpg",120,90,"https://i.ytimg.com/vi/_5nXo9PvECM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/_5nXo9PvECM/hqdefault.jpg",480,360,"WILD FBB","none",1661,45,1,0,0
"413","-7JV4OEJGq0","2019-03-31","UCUHPzQVzA2nRojgMl8ub-ag","fitness usa fbb shannon seeley","WILDFBB :: Shannon Seeley music by ncs-release! https://www.youtube.com/user/NoCopyrightSounds.","https://i.ytimg.com/vi/-7JV4OEJGq0/default.jpg",120,90,"https://i.ytimg.com/vi/-7JV4OEJGq0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/-7JV4OEJGq0/hqdefault.jpg",480,360,"WILD FBB","none",3609,92,0,0,0
"414","PbX4Z-oIo1I","2019-05-06","UCUHPzQVzA2nRojgMl8ub-ag","itiel fernández muscle fitness","WILDFBB :: Itiel Fernández music by ncs release! https://www.youtube.com/user/NoCopyrightSounds.","https://i.ytimg.com/vi/PbX4Z-oIo1I/default.jpg",120,90,"https://i.ytimg.com/vi/PbX4Z-oIo1I/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/PbX4Z-oIo1I/hqdefault.jpg",480,360,"WILD FBB","none",1492,54,0,0,0
"415","HDxkY1dF6iU","2019-03-16","UCUHPzQVzA2nRojgMl8ub-ag","the brazilian fitness leyvina barros","WILDFBB : Leyvina Barros music by ncs-release! https://www.youtube.com/user/NoCopyrightSounds.","https://i.ytimg.com/vi/HDxkY1dF6iU/default.jpg",120,90,"https://i.ytimg.com/vi/HDxkY1dF6iU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/HDxkY1dF6iU/hqdefault.jpg",480,360,"WILD FBB","none",1235,52,0,0,0
"416","SNirtzVyNmk","2019-02-23","UCUHPzQVzA2nRojgMl8ub-ag","fbb azaria glaim fitness girl","WILDFBB :: azaria glaim music by ncs-relase! https://youtu.be/_C1dfBeo374.","https://i.ytimg.com/vi/SNirtzVyNmk/default.jpg",120,90,"https://i.ytimg.com/vi/SNirtzVyNmk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/SNirtzVyNmk/hqdefault.jpg",480,360,"WILD FBB","none",1284,47,0,0,0
"417","LVnILtETmO8","2019-04-21","UCqzaE_vOm3oPTbAvMFfJcqg","fitness dare 200 push ups challenge","Fitness Dare - 200 Push Ups Challenge Hello mga KaUnion! I just want to share my everyday fitness routine and today, I want to create my own milestone by ...","https://i.ytimg.com/vi/LVnILtETmO8/default.jpg",120,90,"https://i.ytimg.com/vi/LVnILtETmO8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/LVnILtETmO8/hqdefault.jpg",480,360,"Uttack Chronicles","none",184,21,0,0,16
"418","2E23o-SC7U0","2019-01-18","UCUHPzQVzA2nRojgMl8ub-ag","mirea henriquez ifbb amazing fitness","WILDFBB::mirea henriquez music by ncs-relase https://youtu.be/geOGWGe0aB8.","https://i.ytimg.com/vi/2E23o-SC7U0/default.jpg",120,90,"https://i.ytimg.com/vi/2E23o-SC7U0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/2E23o-SC7U0/hqdefault.jpg",480,360,"WILD FBB","none",1019,29,1,0,0
"419","YLKn_mWEZzU","2019-05-05","UCq6Nh-QMZW6tZrFwCi8p5tw","female fitness motivation brittany coutu quot 2019 quot","New Videos on Sundays https://bit.ly/2ChTRJY Checkout Brittany Coutu instagram https://www.instagram.com/brittanycoutu/ #TrendingWorldwide #Fitness ...","https://i.ytimg.com/vi/YLKn_mWEZzU/default.jpg",120,90,"https://i.ytimg.com/vi/YLKn_mWEZzU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/YLKn_mWEZzU/hqdefault.jpg",480,360,"Ultimate Fitness Motivation","none",1371396,7120,484,0,209
"420","ZZWh-4YPbJA","2019-03-09","UCUHPzQVzA2nRojgMl8ub-ag","age not matter here dana shemesh fitness women","WILDFBB:: DANA SHEMESH music by ncs-relase! https://www.youtube.com/user/NoCopyrightSounds.","https://i.ytimg.com/vi/ZZWh-4YPbJA/default.jpg",120,90,"https://i.ytimg.com/vi/ZZWh-4YPbJA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/ZZWh-4YPbJA/hqdefault.jpg",480,360,"WILD FBB","none",1198,58,1,0,0
"421","OSdCoYwmrZw","2019-10-21","UCq6Nh-QMZW6tZrFwCi8p5tw","female fitness motivation girls training quot 2019 quot","New Videos on Sundays https://bit.ly/2ChTRJY Starring: Brittany Coutu, Jessica Weaver, Sommer Ray, Eva Andressa, Maria TINGBA , Katya Elise Henry, ...","https://i.ytimg.com/vi/OSdCoYwmrZw/default.jpg",120,90,"https://i.ytimg.com/vi/OSdCoYwmrZw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/OSdCoYwmrZw/hqdefault.jpg",480,360,"Ultimate Fitness Motivation","none",160277,1269,75,0,24
"422","HBwebFEbveY","2019-08-28","UCU_eyU3eEMyBPZcH42HGQsw","core strength no equipment any fitness level","CORE STRENGTH<U+0001F9D8>  <U+200D><U+2640><U+FE0F> EQUIPMENT-FREE ANY FITNESS LEVEL Work all of your CORE muscle and strengthen the often neglected soleus and glute ...","https://i.ytimg.com/vi/HBwebFEbveY/default.jpg",120,90,"https://i.ytimg.com/vi/HBwebFEbveY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/HBwebFEbveY/hqdefault.jpg",480,360,"HJ Personal Trainer","none",2,0,0,0,0
"423","ykDMzziG444","2019-03-30","UCDMnylsgZXVa6yhozqQZ9DA","full body workout • trx • dumbbells","ONLY FANS • • https://onlyfans.com/ninaunrated?ref=1118007 INSTAGRAM • NinaUnrated TWITTER • NinaUnrated TIK TOK • NinaUnrated SNAPCHAT   ...","https://i.ytimg.com/vi/ykDMzziG444/default.jpg",120,90,"https://i.ytimg.com/vi/ykDMzziG444/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/ykDMzziG444/hqdefault.jpg",480,360,"Nina Unrated","none",12872,615,35,0,76
"424","Yay4PDEhFpw","2019-08-19","UCU_eyU3eEMyBPZcH42HGQsw","park fitness anytime anywhere","PARK FITNESS! We've all seen them - but have you ever used one? Park gyms are a brilliant way to grab a few minutes exercises. Don't be shy.. give it a go!","https://i.ytimg.com/vi/Yay4PDEhFpw/default.jpg",120,90,"https://i.ytimg.com/vi/Yay4PDEhFpw/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Yay4PDEhFpw/hqdefault.jpg",480,360,"HJ Personal Trainer","none",1,0,0,0,0
"425","C0NlPFTGG-Y","2019-12-24","UCwZJT4UPIntVkyYsq6xpKcQ","fitness kidness have returned doing pull ups","Ugly ass name title.","https://i.ytimg.com/vi/C0NlPFTGG-Y/default.jpg",120,90,"https://i.ytimg.com/vi/C0NlPFTGG-Y/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/C0NlPFTGG-Y/hqdefault.jpg",480,360,"Wrld_of.gumball58","none",22,3,0,0,1
"426","tUTmd5GmOVM","2019-08-11","UCmr0zJGPwnBvPDW-63N-_mA","treino completo de mmii com a família fitness","Gravamos treino completo de coxa, gluteos e panturrilhas para vocês. - Inscreva-se no canal Família Fitness e não percam as novidades. - Para consultoria ...","https://i.ytimg.com/vi/tUTmd5GmOVM/default.jpg",120,90,"https://i.ytimg.com/vi/tUTmd5GmOVM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/tUTmd5GmOVM/hqdefault.jpg",480,360,"Família Fitness","none",287089,4825,133,0,232
"427","JiQeJnVao3w","2019-03-19","UC9GAcAptNcsS8gGx2l1D2FQ","episode 3 the rise and fall of hard core fitness culture","Today's world is filled with a constant supply of fitness content via the social media influencer. Instagram and the like are filled with Instamodels promoting their ...","https://i.ytimg.com/vi/JiQeJnVao3w/default.jpg",120,90,"https://i.ytimg.com/vi/JiQeJnVao3w/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/JiQeJnVao3w/hqdefault.jpg",480,360,"Arielle Miller","none",51,5,0,0,2
"428","iDw5FGepDEA","2019-09-05","UCSbG_EKLLiK5S2Q1pFZXA4A","3 tips para iniciar en un estilo de vida fitness","En este video te doy tres consejos que te serán útiles si tu intención es progresar en tu entrenamiento y alimentación. A mi parecer están muy olvidados y son ...","https://i.ytimg.com/vi/iDw5FGepDEA/default.jpg",120,90,"https://i.ytimg.com/vi/iDw5FGepDEA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/iDw5FGepDEA/hqdefault.jpg",480,360,"Karla Patricia VR","none",13,1,0,0,0
"429","QDiIG4xm0F4","2019-10-16","UCfwx98Wty7LhdlkxL5PZyLA","fitness goals my incredible body transformation brand new me","SUBSCRIBE to Barcroft TV: http://bit.ly/Oc61Hj A YOUNG woman has gone from being too afraid to wear a bikini at the beach to entering bodybuilding ...","https://i.ytimg.com/vi/QDiIG4xm0F4/default.jpg",120,90,"https://i.ytimg.com/vi/QDiIG4xm0F4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/QDiIG4xm0F4/hqdefault.jpg",480,360,"truly","none",1016143,11345,358,0,1131
"430","Xs6hALombJo","2019-12-15","UCn4Mrfa6dO2EYdT6ZifeLaQ","amazing fitness challenge woman gym skills","fitness.","https://i.ytimg.com/vi/Xs6hALombJo/default.jpg",120,90,"https://i.ytimg.com/vi/Xs6hALombJo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Xs6hALombJo/hqdefault.jpg",480,360,"<U+09AD><U+09CD><U+09B0><U+09C1> <U+09AC><U+09BF><U+09AD><U+09CD><U+09B0><U+09AE>","none",245,3,1,0,0
"431","a6cAbgO08RY","2019-10-20","UCwCpW0IbR0Z2WJryfENq7jw","alman vs bratan fitness mit slavik junge teil 1","2. TEIL: https://youtu.be/zJxmzN56ZMI FOLGT SPORTSFREUND SLAVIK AUF YOUTUBE: https://www.youtube.com/channel/UCLgdGLN2ZbHj1SNe53PuFvQ ...","https://i.ytimg.com/vi/a6cAbgO08RY/default.jpg",120,90,"https://i.ytimg.com/vi/a6cAbgO08RY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/a6cAbgO08RY/hqdefault.jpg",480,360,"Phil Laude","none",1334723,62299,715,0,1143
"432","l4EQ2QVh9PI","2019-08-15","UC7nSrdLigEeIGC4vo8b_Cuw","threshold fitness","At Threshold, we are MORE. We meet you where you're at. We are a family and a team, and this is our sport.","https://i.ytimg.com/vi/l4EQ2QVh9PI/default.jpg",120,90,"https://i.ytimg.com/vi/l4EQ2QVh9PI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/l4EQ2QVh9PI/hqdefault.jpg",480,360,"Threshold Fitness","none",3,0,0,0,0
"433","m_QjIlUXQhA","2019-09-13","UCOsd0GGaQSfcpYaGgYPnOow","how to do pole fitness tips and tricks","","https://i.ytimg.com/vi/m_QjIlUXQhA/default.jpg",120,90,"https://i.ytimg.com/vi/m_QjIlUXQhA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/m_QjIlUXQhA/hqdefault.jpg",480,360,"Aleesia","none",92,3,0,0,0
"434","Q76iR_hEKX4","2019-03-10","UCq6Nh-QMZW6tZrFwCi8p5tw","female fitness motivation best workout girls quot 2019 quot","New Videos on Sundays https://bit.ly/2ChTRJY Starring: Jessica Weaver, Sommer Ray, Eva Andressa, Maria TINGBA , Katya Elise Henry, Laci Kay Somers, ...","https://i.ytimg.com/vi/Q76iR_hEKX4/default.jpg",120,90,"https://i.ytimg.com/vi/Q76iR_hEKX4/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Q76iR_hEKX4/hqdefault.jpg",480,360,"Ultimate Fitness Motivation","none",1441769,12801,523,0,231
"435","43_09MRmQJ8","2019-09-18","UCZfefpQ2kEP-SNlfeBnWpdA","fitness studio","Gym workout.","https://i.ytimg.com/vi/43_09MRmQJ8/default.jpg",120,90,"https://i.ytimg.com/vi/43_09MRmQJ8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/43_09MRmQJ8/hqdefault.jpg",480,360,"Fitness Studio","none",0,0,0,0,0
"436","pDHOfUL4mJg","2019-07-02","UCjEyqyMq60UX0hBhmOepc6w","regatta fitness","Isn't it time you found a workout that works as hard as you do? Introducing Regatta Fitness: The digital fitness solution offering one of the most effective workouts ...","https://i.ytimg.com/vi/pDHOfUL4mJg/default.jpg",120,90,"https://i.ytimg.com/vi/pDHOfUL4mJg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/pDHOfUL4mJg/hqdefault.jpg",480,360,"Regatta Fitness","none",9,0,0,0,0
"437","rOomE5xdTXM","2019-07-26","UC3_aQ8WNKW_o3oOuRwuLBmg","welcome to ronin tactical fitness","Kickboxing Boxing Bootcamp Strength and Conditioning.","https://i.ytimg.com/vi/rOomE5xdTXM/default.jpg",120,90,"https://i.ytimg.com/vi/rOomE5xdTXM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/rOomE5xdTXM/hqdefault.jpg",480,360,"Ronin Tactical Fitness","none",74,0,0,0,0
"438","V_J2bCgVbUY","2019-07-02","UCjEyqyMq60UX0hBhmOepc6w","regatta fitness","We believe that health is a key pillar of happiness. Strong muscles, a fit heart, and a sound mind all work together to support a vibrant life. Introducing Regatta ...","https://i.ytimg.com/vi/V_J2bCgVbUY/default.jpg",120,90,"https://i.ytimg.com/vi/V_J2bCgVbUY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/V_J2bCgVbUY/hqdefault.jpg",480,360,"Regatta Fitness","none",6,0,0,0,0
"439","G_UyZ8HAtwg","2019-11-04","UCaS38fac6-uspYEH5btRVSw","go to lahore for food fitness and fun werzish","to dosto aj lahore chalte hen waha pe hum kren ge dher sara fun exercises or ghoomay ge khaen pien ge aysh kren ge or kya to video ko pura dekhna ye ...","https://i.ytimg.com/vi/G_UyZ8HAtwg/default.jpg",120,90,"https://i.ytimg.com/vi/G_UyZ8HAtwg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/G_UyZ8HAtwg/hqdefault.jpg",480,360,"Werzish","none",9,1,0,0,1
"440","Rea_bIIfR7k","2019-07-02","UCjEyqyMq60UX0hBhmOepc6w","regatta fitness","Isn't it time you found a workout that works as hard as you do? Introducing Regatta Fitness: The digital fitness solution offering one of the most effective workouts ...","https://i.ytimg.com/vi/Rea_bIIfR7k/default.jpg",120,90,"https://i.ytimg.com/vi/Rea_bIIfR7k/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Rea_bIIfR7k/hqdefault.jpg",480,360,"Regatta Fitness","none",7,0,0,0,0
"441","eIvgiJRZyQ0","2019-05-25","UCNJxhrZlIO7eD2wTvgtbK0w","fitness and health ebooks weight loss ebooks plr amp mrr fitness and health ebooks","https://clickbuying.xyz/product/100-health-fitness-and-weight-loss-ebooks/ Get collection of 100 top and quality Fitness, Health & Weight Loss Ebooks With ...","https://i.ytimg.com/vi/eIvgiJRZyQ0/default.jpg",120,90,"https://i.ytimg.com/vi/eIvgiJRZyQ0/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/eIvgiJRZyQ0/hqdefault.jpg",480,360,"Chris Zero","none",6,1,0,0,0
"442","VVWZ0gjEv1o","2019-11-20","UCywyFfk1xQiOy0QZhsyl3rA","drive new location announcment","","https://i.ytimg.com/vi/VVWZ0gjEv1o/default.jpg",120,90,"https://i.ytimg.com/vi/VVWZ0gjEv1o/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/VVWZ0gjEv1o/hqdefault.jpg",480,360,"Drive Custom Fit","none",569,8,0,0,1
"443","DYUy5Cbb1QE","2019-08-16","UCawTDWO6-R2vEqytIvve5jw","mr disco manilyn reynes ppop batang 90 39 s zumba fitness dance fitness","Mr Disco - Manilyn Reynes - PPop - Batang 90's - Zumba Fitness - Dance Fitness.","https://i.ytimg.com/vi/DYUy5Cbb1QE/default_live.jpg",120,90,"https://i.ytimg.com/vi/DYUy5Cbb1QE/mqdefault_live.jpg",320,180,"https://i.ytimg.com/vi/DYUy5Cbb1QE/hqdefault_live.jpg",480,360,"OPM DANCE MUSIC","upcoming",0,0,0,0,0
"444","StIQ3tRAG6E","2019-08-16","UCawTDWO6-R2vEqytIvve5jw","kahit ayaw mo na remix kid edition batang 90 39 s ppop zumba fitness dance fitness","Kahit Ayaw Mo Na Remix - Kid Edition - Batang 90's - PPop - Zumba Fitness - Dance Fitness.","https://i.ytimg.com/vi/StIQ3tRAG6E/default_live.jpg",120,90,"https://i.ytimg.com/vi/StIQ3tRAG6E/mqdefault_live.jpg",320,180,"https://i.ytimg.com/vi/StIQ3tRAG6E/hqdefault_live.jpg",480,360,"OPM DANCE MUSIC","upcoming",0,0,0,0,0
"445","LsWFp3FG5bE","2019-06-17","UCq6Nh-QMZW6tZrFwCi8p5tw","female fitness motivation beautiful legs quot 2019 quot","New Videos on Sundays https://bit.ly/2ChTRJY\ Starring: Brittany Coutu, Jessica Weaver, Sommer Ray, Eva Andressa, Maria TINGBA , Katya Elise Henry, ...","https://i.ytimg.com/vi/LsWFp3FG5bE/default.jpg",120,90,"https://i.ytimg.com/vi/LsWFp3FG5bE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/LsWFp3FG5bE/hqdefault.jpg",480,360,"Ultimate Fitness Motivation","none",645292,4089,310,0,64
